customer_id,gender,senior_citizen,tenure,contract_type,monthly_charges,total_charges,internet_service,streaming,security,tech_support,churn,tenure_group,high_monthly_charge,service_count,is_monthly_contract,churn_probability,risk_level,value_level,segment,recommended_action
7943-RQCHR,Female,0,9,Month-to-month,94.75,889.9,,1.0,0.0,0.0,1,6-12,1,1.0,1,0.6214806362587277,High,High,High Risk - High Value,Personal call + customized discount
3793-MMFUH,Female,1,13,Month-to-month,95.05,1290.0,,1.0,0.0,0.0,1,12-24,1,1.0,1,0.5939423187871326,Medium,High,Medium Risk - High Value,Loyalty reward
3249-ZPQRG,Male,0,4,Month-to-month,78.45,330.05,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.6785936417198722,High,High,High Risk - High Value,Personal call + customized discount
2568-BRGYX,Male,0,4,Month-to-month,70.2,237.95,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.3576736754169115,Medium,Low,Medium Risk - Low Value,
3084-DOWLE,Female,0,72,Two year,92.0,6474.4,,1.0,1.0,1.0,0,,1,3.0,0,0.05303122362252519,Low,High,Low Risk - High Value,Thank-you benefits
1084-MNSMJ,Female,0,51,Two year,85.5,4421.95,,1.0,1.0,1.0,0,24+,1,3.0,0,0.09315177557055632,Low,High,Low Risk - High Value,Thank-you benefits
7721-JXEAW,Male,0,59,Month-to-month,41.05,2452.7,,0.0,0.0,0.0,1,24+,0,0.0,1,0.10208264551964844,Low,Low,Low Risk - Low Value,No immediate action
7249-WBIYX,Male,0,10,Month-to-month,85.6,813.85,,1.0,0.0,0.0,1,6-12,1,1.0,1,0.6146615824612685,High,High,High Risk - High Value,Personal call + customized discount
4238-HFHSN,Male,1,61,Month-to-month,82.15,4904.85,,0.0,0.0,0.0,0,,1,0.0,1,0.28919870641899054,Low,High,Low Risk - High Value,Thank-you benefits
6250-CGGUN,Male,0,54,One year,84.4,4484.05,,0.0,1.0,1.0,0,24+,1,2.0,0,0.09488749796602652,Low,High,Low Risk - High Value,Thank-you benefits
5478-JJVZK,Female,0,33,Month-to-month,60.9,2033.85,,0.0,1.0,0.0,0,24+,0,1.0,1,0.17795603392458956,Low,Low,Low Risk - Low Value,No immediate action
7596-IIWYC,Female,0,27,Two year,20.25,538.2,0.0,,,,0,24+,0,0.0,0,0.06951834226227169,Low,Low,Low Risk - Low Value,No immediate action
6567-HOOPW,Female,1,1,Month-to-month,79.2,79.2,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6741331094298597,High,High,High Risk - High Value,Personal call + customized discount
9793-WECQC,Male,0,23,Month-to-month,95.3,2192.9,,1.0,0.0,0.0,0,12-24,1,1.0,1,0.5228367617662076,Medium,High,Medium Risk - High Value,Loyalty reward
4291-HPAXL,Male,0,1,Month-to-month,19.85,19.85,0.0,,,,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
8999-YPYBV,Male,0,45,Two year,84.35,3858.05,,1.0,1.0,1.0,0,24+,1,3.0,0,0.10886191632910913,Low,High,Low Risk - High Value,Thank-you benefits
1839-FBNFR,Female,0,39,Two year,19.85,854.8,0.0,,,,0,24+,0,0.0,0,0.050174882021859296,Low,Low,Low Risk - Low Value,No immediate action
3164-AALRN,Male,0,5,One year,70.0,347.4,,1.0,0.0,0.0,1,0-6,0,1.0,0,0.11248312447438935,Low,Low,Low Risk - Low Value,No immediate action
3071-MVJCD,Male,0,72,Two year,82.3,5815.15,,1.0,1.0,1.0,0,,1,3.0,0,0.05303122362252519,Low,High,Low Risk - High Value,Thank-you benefits
1697-BCSHV,Female,0,58,Month-to-month,66.8,3970.4,,1.0,0.0,0.0,0,24+,0,1.0,1,0.09513849608323341,Low,Low,Low Risk - Low Value,No immediate action
0562-KBDVM,Female,0,70,Two year,44.6,3058.15,,0.0,1.0,1.0,0,,0,2.0,0,0.017117956757402655,Low,Low,Low Risk - Low Value,No immediate action
1131-SUEKT,Male,0,61,One year,98.45,6145.2,,1.0,0.0,1.0,0,,1,2.0,0,0.0788859495853973,Low,High,Low Risk - High Value,Thank-you benefits
3717-OEAUQ,Male,0,2,Month-to-month,70.7,129.2,,0.0,0.0,0.0,0,0-6,1,0.0,1,0.6910625506926343,High,High,High Risk - High Value,Personal call + customized discount
4538-WNTMJ,Female,0,46,One year,24.95,1165.9,0.0,,,,0,24+,0,0.0,0,0.04136890641197877,Low,Low,Low Risk - Low Value,No immediate action
3334-CTHOL,Female,0,1,Month-to-month,49.95,49.95,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
4704-ERYFC,Female,0,22,Month-to-month,69.25,1554.0,,0.0,0.0,0.0,1,12-24,0,0.0,1,0.24871959258938858,Low,Low,Low Risk - Low Value,No immediate action
9432-RUVSL,Female,0,48,Two year,102.5,4904.25,,1.0,1.0,1.0,0,24+,1,3.0,0,0.10073521914848134,Low,High,Low Risk - High Value,Thank-you benefits
8060-HIWJJ,Male,0,64,Two year,86.55,5632.55,,1.0,0.0,1.0,0,,1,2.0,0,0.07281415644583732,Low,High,Low Risk - High Value,Thank-you benefits
7684-XSZIY,Male,0,72,Two year,24.3,1643.25,0.0,,,,0,,0,0.0,0,0.019956241626521848,Low,Low,Low Risk - Low Value,No immediate action
9089-UOWJG,Female,0,12,Month-to-month,58.35,740.55,,1.0,0.0,0.0,0,6-12,0,1.0,1,0.2842214701987132,Low,Low,Low Risk - Low Value,No immediate action
8621-MNIHH,Female,1,34,Month-to-month,94.25,3217.55,,0.0,0.0,0.0,1,24+,1,0.0,1,0.4702071403819335,Medium,High,Medium Risk - High Value,Loyalty reward
8039-ACLPL,Female,0,72,Two year,68.75,4888.2,,0.0,1.0,0.0,0,,0,1.0,0,0.01796686509376597,Low,Low,Low Risk - Low Value,No immediate action
9885-AIBVB,Male,0,29,Month-to-month,85.8,2440.25,,0.0,0.0,0.0,0,24+,1,0.0,1,0.5062810178839826,Medium,High,Medium Risk - High Value,Loyalty reward
1934-MKPXS,Male,0,33,One year,20.1,620.55,0.0,,,,0,24+,0,0.0,0,0.059109365302261796,Low,Low,Low Risk - Low Value,No immediate action
2592-YKDIF,Female,0,1,Month-to-month,20.35,20.35,0.0,,,,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
2272-JKMSI,Female,0,62,One year,110.8,6840.95,,1.0,0.0,1.0,0,,1,2.0,0,0.07681225930584754,Low,High,Low Risk - High Value,Thank-you benefits
0471-LVHGK,Male,0,41,One year,73.0,3001.2,,1.0,0.0,0.0,1,24+,1,1.0,0,0.14519601930600998,Low,High,Low Risk - High Value,Thank-you benefits
9518-RWHZL,Female,0,64,One year,100.05,6254.2,,1.0,0.0,0.0,1,,1,1.0,0,0.08037941410028797,Low,High,Low Risk - High Value,Thank-you benefits
8714-CTZJW,Female,0,4,Month-to-month,82.85,319.6,,0.0,0.0,0.0,0,0-6,1,0.0,1,0.6785936417198722,High,High,High Risk - High Value,Personal call + customized discount
3569-EDBPQ,Female,0,24,Month-to-month,84.35,1938.05,,0.0,1.0,1.0,0,12-24,1,2.0,1,0.48887245237775073,Medium,High,Medium Risk - High Value,Loyalty reward
3131-NWVFJ,Female,0,14,One year,19.55,294.5,0.0,,,,0,12-24,0,0.0,0,0.09809502754734721,Low,Low,Low Risk - Low Value,No immediate action
7521-YXVZY,Male,0,3,Month-to-month,19.95,58.3,0.0,,,,0,0-6,0,0.0,1,0.36433734752185404,Medium,Low,Medium Risk - Low Value,
5419-CONWX,Female,1,4,Month-to-month,99.8,442.85,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6548157789333973,High,High,High Risk - High Value,Personal call + customized discount
6240-EURKS,Female,0,18,Month-to-month,35.0,553.0,,0.0,0.0,0.0,1,12-24,0,0.0,1,0.27093137634265824,Low,Low,Low Risk - Low Value,No immediate action
2373-NTKOD,Male,0,8,Month-to-month,66.25,546.45,,1.0,0.0,0.0,0,6-12,0,1.0,1,0.30830266413805163,Medium,Low,Medium Risk - Low Value,
1970-KKFWL,Female,0,35,Two year,23.3,797.1,0.0,,,,0,24+,0,0.0,0,0.055976832841212354,Low,Low,Low Risk - Low Value,No immediate action
6960-HVYXR,Female,0,1,Month-to-month,76.0,76.0,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.697195641935318,High,High,High Risk - High Value,Personal call + customized discount
9337-SRRNI,Male,0,66,Two year,25.3,1673.8,0.0,,,,0,,0,0.0,0,0.02364373294608092,Low,Low,Low Risk - Low Value,No immediate action
0895-UADGO,Male,0,8,Two year,44.55,343.45,,0.0,1.0,1.0,0,6-12,0,2.0,0,0.09454790064819646,Low,Low,Low Risk - Low Value,No immediate action
5678-VFNEQ,Female,0,71,One year,104.1,7412.25,,1.0,1.0,0.0,0,,1,2.0,0,0.060287053698047655,Low,High,Low Risk - High Value,Thank-you benefits
5977-CKHON,Female,0,43,Month-to-month,92.55,4039.0,,0.0,0.0,0.0,0,24+,1,0.0,1,0.4062953815369147,Medium,High,Medium Risk - High Value,Loyalty reward
7024-OHCCK,Female,1,2,Month-to-month,93.85,170.85,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6677555038283068,High,High,High Risk - High Value,Personal call + customized discount
2692-BUCFV,Male,1,29,Month-to-month,101.45,2948.6,,1.0,0.0,0.0,0,24+,1,1.0,1,0.4795326537174044,Medium,High,Medium Risk - High Value,Loyalty reward
7861-UVUFT,Female,0,15,Month-to-month,84.3,1308.4,,1.0,0.0,0.0,1,12-24,1,1.0,1,0.579936254939598,Medium,High,Medium Risk - High Value,Loyalty reward
1830-GGFNM,Male,0,65,Two year,94.55,6078.75,,0.0,1.0,1.0,0,,1,2.0,0,0.07088779315337412,Low,High,Low Risk - High Value,Thank-you benefits
5302-BDJNT,Male,0,35,Month-to-month,95.5,3418.2,,1.0,0.0,1.0,0,24+,1,2.0,1,0.4104073875333006,Medium,High,Medium Risk - High Value,Loyalty reward
5223-UZAVK,Male,0,64,One year,100.3,6603.8,,1.0,1.0,0.0,0,,1,2.0,0,0.07281415644583732,Low,High,Low Risk - High Value,Thank-you benefits
4859-ZSRDZ,Female,0,58,Two year,55.5,3166.9,,1.0,0.0,1.0,0,24+,0,2.0,0,0.02403983578701755,Low,Low,Low Risk - Low Value,No immediate action
5651-WYIPH,Female,1,18,Month-to-month,49.85,865.75,,0.0,0.0,0.0,0,12-24,0,0.0,1,0.27093137634265824,Low,Low,Low Risk - Low Value,No immediate action
9350-VLHMB,Male,0,67,Month-to-month,89.55,6373.1,,0.0,0.0,0.0,0,,1,0.0,1,0.254908057228355,Low,High,Low Risk - High Value,Thank-you benefits
3498-LZGQZ,Male,0,63,Two year,19.15,1177.05,0.0,,,,0,,0,0.0,0,0.025729104820410346,Low,Low,Low Risk - Low Value,No immediate action
8785-CJSHH,Female,0,60,Month-to-month,99.8,5985.75,,1.0,0.0,0.0,0,24+,1,1.0,1,0.27340166436428287,Low,High,Low Risk - High Value,Thank-you benefits
5357-TZHPP,Male,1,9,Month-to-month,84.4,732.5,,0.0,0.0,0.0,1,6-12,1,0.0,1,0.6463144882369649,High,High,High Risk - High Value,Personal call + customized discount
3870-SPZSI,Female,0,70,Two year,113.05,7869.05,,1.0,1.0,1.0,0,,1,3.0,0,0.05600869608393991,Low,High,Low Risk - High Value,Thank-you benefits
0680-DFNNY,Male,0,15,Month-to-month,101.1,1504.05,,1.0,0.0,0.0,1,12-24,1,1.0,1,0.579936254939598,Medium,High,Medium Risk - High Value,Loyalty reward
7560-QRBXH,Female,0,48,One year,19.95,936.7,0.0,,,,0,24+,0,0.0,0,0.039137431814901376,Low,Low,Low Risk - Low Value,No immediate action
7077-XJMET,Male,0,12,Month-to-month,74.15,741.4,,1.0,0.0,1.0,0,6-12,1,2.0,1,0.5749641245031153,Medium,High,Medium Risk - High Value,Loyalty reward
8752-GHJFU,Male,1,71,One year,92.0,6585.2,,0.0,1.0,1.0,0,,1,2.0,0,0.060287053698047655,Low,High,Low Risk - High Value,Thank-you benefits
6896-SRVYQ,Male,1,44,Month-to-month,73.85,3122.4,,0.0,0.0,0.0,0,24+,1,0.0,1,0.3993464159015541,Medium,High,Medium Risk - High Value,Loyalty reward
7767-UXAGJ,Male,0,1,Month-to-month,50.45,50.45,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
4652-ODEVH,Male,0,45,Two year,24.45,1088.25,0.0,,,,0,24+,0,0.0,0,0.0425298182606698,Low,Low,Low Risk - Low Value,No immediate action
6510-UPNKS,Female,0,23,One year,24.8,615.35,0.0,,,,0,12-24,0,0.0,0,0.07737485330946031,Low,Low,Low Risk - Low Value,No immediate action
6718-BDGHG,Female,0,43,One year,64.85,2908.2,,1.0,0.0,1.0,0,24+,0,2.0,0,0.03660089824569219,Low,Low,Low Risk - Low Value,No immediate action
9046-DQMTP,Male,0,35,Month-to-month,20.75,739.9,0.0,,,,0,24+,0,0.0,1,0.1852776187272996,Low,Low,Low Risk - Low Value,No immediate action
6439-LAJXL,Male,0,9,Month-to-month,68.95,593.85,,1.0,1.0,1.0,0,6-12,0,3.0,1,0.25902635455087725,Low,Low,Low Risk - Low Value,No immediate action
1571-SAVHK,Male,0,12,Month-to-month,99.95,1132.75,,1.0,0.0,1.0,1,6-12,1,2.0,1,0.5749641245031153,Medium,High,Medium Risk - High Value,Loyalty reward
9052-VKDUW,Female,1,65,Month-to-month,109.4,7227.45,,1.0,1.0,0.0,0,,1,2.0,1,0.22637216352466888,Low,High,Low Risk - High Value,Thank-you benefits
9546-CQJSU,Female,0,2,Month-to-month,91.4,193.6,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6677555038283068,High,High,High Risk - High Value,Personal call + customized discount
1666-JZPZT,Male,0,27,Month-to-month,49.0,1291.35,,0.0,0.0,0.0,0,24+,0,0.0,1,0.2227190071762217,Low,Low,Low Risk - Low Value,No immediate action
5777-KJIRB,Female,0,40,One year,50.25,2023.55,,0.0,0.0,0.0,0,24+,0,0.0,0,0.048815926836125255,Low,Low,Low Risk - Low Value,No immediate action
0506-LVNGN,Female,1,5,Month-to-month,75.55,349.65,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.6722608929727635,High,High,High Risk - High Value,Personal call + customized discount
7677-SJJJK,Male,0,8,One year,19.9,153.95,0.0,,,,0,6-12,0,0.0,0,0.11453355964762069,Low,Low,Low Risk - Low Value,No immediate action
2480-EJWYP,Female,1,58,One year,97.8,5458.8,,1.0,0.0,0.0,0,24+,1,1.0,0,0.09415914308495438,Low,High,Low Risk - High Value,Thank-you benefits
3253-HKOKL,Female,0,52,One year,100.3,5244.45,,1.0,1.0,0.0,0,24+,1,2.0,0,0.09996693488989157,Low,High,Low Risk - High Value,Thank-you benefits
7055-HNEOJ,Male,0,3,Month-to-month,55.8,154.55,,0.0,0.0,1.0,0,0-6,0,1.0,1,0.33992502754057796,Medium,Low,Medium Risk - Low Value,
5514-YQENT,Male,0,41,Two year,111.15,4507.15,,1.0,1.0,1.0,0,24+,1,3.0,0,0.12058854369260474,Low,High,Low Risk - High Value,Thank-you benefits
3211-AAPKX,Male,0,20,Month-to-month,98.55,2031.95,,1.0,0.0,1.0,0,12-24,1,2.0,1,0.5177507857271362,Medium,High,Medium Risk - High Value,Loyalty reward
8445-DNBAE,Male,0,1,Month-to-month,50.05,50.05,,0.0,0.0,0.0,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
2951-QOQTK,Male,0,4,Month-to-month,80.8,332.45,,0.0,0.0,1.0,1,0-6,1,1.0,1,0.6548157789333973,High,High,High Risk - High Value,Personal call + customized discount
2958-NHPPS,Male,0,23,Month-to-month,20.85,473.9,0.0,,,,0,12-24,0,0.0,1,0.24336097282667818,Low,Low,Low Risk - Low Value,No immediate action
6806-YDEUL,Female,1,6,Month-to-month,19.5,106.8,0.0,,,,0,0-6,0,0.0,1,0.34451208726750715,Medium,Low,Medium Risk - Low Value,
1735-XMJVH,Male,0,8,Month-to-month,19.35,152.6,0.0,,,,0,6-12,0,0.0,1,0.3315847996031494,Medium,Low,Medium Risk - Low Value,
6890-PFRQX,Male,0,18,Month-to-month,69.5,1199.4,,1.0,1.0,0.0,0,12-24,0,2.0,1,0.23076734960766948,Low,Low,Low Risk - Low Value,No immediate action
0222-CNVPT,Male,1,52,Month-to-month,48.8,2555.05,,1.0,1.0,0.0,0,24+,0,2.0,1,0.10099995965977535,Low,Low,Low Risk - Low Value,No immediate action
5899-OUVKV,Male,0,31,Month-to-month,94.5,2979.2,,1.0,0.0,0.0,0,24+,1,1.0,1,0.4651340707996603,Medium,High,Medium Risk - High Value,Loyalty reward
8681-ICONS,Male,0,29,Month-to-month,20.65,654.85,0.0,,,,0,24+,0,0.0,1,0.21287762329683305,Low,Low,Low Risk - Low Value,No immediate action
1621-YNCJH,Female,0,36,Two year,106.05,3834.4,,0.0,1.0,1.0,0,24+,1,2.0,0,0.14989945321255949,Low,High,Low Risk - High Value,Thank-you benefits
3473-XIIIT,Female,0,16,Month-to-month,100.0,1534.75,,1.0,0.0,0.0,1,12-24,1,1.0,1,0.5728831363837719,Medium,High,Medium Risk - High Value,Loyalty reward
6362-QHAFM,Male,0,42,One year,108.3,4586.15,,1.0,0.0,1.0,0,24+,1,2.0,0,0.12912520755652643,Low,High,Low Risk - High Value,Thank-you benefits
7893-IXHRQ,Male,0,1,Month-to-month,20.55,20.55,0.0,,,,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
3070-BDOQC,Female,0,60,Two year,99.65,5941.05,,1.0,0.0,0.0,0,24+,1,1.0,0,0.08934551246412836,Low,High,Low Risk - High Value,Thank-you benefits
2952-QAYZF,Male,0,5,Month-to-month,85.3,424.15,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.6722608929727635,High,High,High Risk - High Value,Personal call + customized discount
6234-PFPXL,Male,0,22,Month-to-month,95.9,2234.95,,1.0,1.0,1.0,0,12-24,1,3.0,1,0.4765714627257623,Medium,High,Medium Risk - High Value,Loyalty reward
9824-QCJPK,Male,0,36,One year,20.0,666.75,0.0,,,,0,24+,0,0.0,0,0.05446974711369286,Low,Low,Low Risk - Low Value,No immediate action
4763-PGDPO,Female,0,4,Month-to-month,70.4,281.0,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.6785936417198722,High,High,High Risk - High Value,Personal call + customized discount
4283-IVYCI,Male,0,9,Month-to-month,64.95,547.8,,0.0,1.0,1.0,0,6-12,0,2.0,1,0.2800941396164213,Low,Low,Low Risk - Low Value,No immediate action
1866-OBPNR,Male,0,1,Month-to-month,74.6,74.6,,0.0,0.0,0.0,0,0-6,1,0.0,1,0.697195641935318,High,High,High Risk - High Value,Personal call + customized discount
8205-MQUGY,Male,0,12,Month-to-month,49.2,571.15,,0.0,1.0,0.0,0,6-12,0,1.0,1,0.2842214701987132,Low,Low,Low Risk - Low Value,No immediate action
8970-ANWXO,Female,0,23,One year,73.75,1756.6,,1.0,0.0,1.0,0,12-24,1,2.0,0,0.20426457961160105,Low,High,Low Risk - High Value,Thank-you benefits
9480-BQJEI,Male,0,62,One year,92.3,5731.45,,0.0,1.0,0.0,0,,1,1.0,0,0.0847549408287492,Low,High,Low Risk - High Value,Thank-you benefits
5394-SVGJV,Male,0,37,Month-to-month,98.8,3475.55,,1.0,0.0,1.0,1,24+,1,2.0,1,0.39650316210933667,Medium,High,Medium Risk - High Value,Loyalty reward
5127-BZENZ,Female,0,56,One year,65.2,3512.15,,1.0,1.0,0.0,0,24+,0,2.0,0,0.025433285123383144,Low,Low,Low Risk - Low Value,No immediate action
6979-TNDEU,Female,0,8,Month-to-month,19.2,156.85,0.0,,,,0,6-12,0,0.0,1,0.3315847996031494,Medium,Low,Medium Risk - Low Value,
9777-WJJPR,Male,0,31,Month-to-month,88.65,2683.2,,1.0,0.0,0.0,0,24+,1,1.0,1,0.4651340707996603,Medium,High,Medium Risk - High Value,Loyalty reward
9283-LZQOH,Male,0,13,Month-to-month,74.4,896.75,,0.0,0.0,0.0,1,12-24,1,0.0,1,0.6194766671233792,High,High,High Risk - High Value,Personal call + customized discount
7079-QRCBC,Female,0,24,Month-to-month,98.75,2407.3,,1.0,0.0,0.0,1,12-24,1,1.0,1,0.5156256629464928,Medium,High,Medium Risk - High Value,Loyalty reward
9495-SKLKD,Male,0,45,Month-to-month,95.95,4456.65,,0.0,0.0,0.0,0,24+,1,0.0,1,0.3924377405498325,Medium,High,Medium Risk - High Value,Loyalty reward
6048-UWKAL,Female,1,69,Two year,105.4,6998.95,,1.0,0.0,1.0,0,,1,2.0,0,0.06364452975065471,Low,High,Low Risk - High Value,Thank-you benefits
5067-DGXLL,Male,0,2,Month-to-month,20.25,36.8,0.0,,,,0,0-6,0,0.0,1,0.3710534509607385,Medium,Low,Medium Risk - Low Value,
5469-CTCWN,Male,0,61,One year,106.0,6547.7,,1.0,1.0,0.0,1,,1,2.0,0,0.0788859495853973,Low,High,Low Risk - High Value,Thank-you benefits
9851-QXEEQ,Male,0,41,Month-to-month,104.7,4346.4,,1.0,0.0,0.0,1,24+,1,1.0,1,0.394468625823409,Medium,High,Medium Risk - High Value,Loyalty reward
6281-FKEWS,Female,0,44,One year,49.05,2265.0,,1.0,0.0,0.0,0,24+,0,1.0,0,0.03945871377031494,Low,Low,Low Risk - Low Value,No immediate action
8898-KASCD,Male,0,39,One year,35.55,1309.15,,0.0,0.0,1.0,0,24+,0,1.0,0,0.045312380548978064,Low,Low,Low Risk - Low Value,No immediate action
9242-TKFSV,Male,0,72,Two year,65.1,4754.3,,1.0,1.0,1.0,0,,0,3.0,0,0.014554739199404993,Low,Low,Low Risk - Low Value,No immediate action
9290-SHCMB,Female,1,13,Month-to-month,96.85,1235.55,,1.0,0.0,0.0,0,12-24,1,1.0,1,0.5939423187871326,Medium,High,Medium Risk - High Value,Loyalty reward
0743-HNPFG,Female,0,51,One year,69.75,3562.5,,0.0,1.0,1.0,0,24+,0,2.0,0,0.02926969349513103,Low,Low,Low Risk - Low Value,No immediate action
2277-BKJKN,Female,1,71,Two year,99.2,7213.75,,1.0,0.0,0.0,0,,1,1.0,0,0.06664432068457088,Low,High,Low Risk - High Value,Thank-you benefits
9809-IMGCQ,Male,1,22,Month-to-month,96.7,2082.95,,1.0,0.0,0.0,1,12-24,1,1.0,1,0.5300383531950449,Medium,High,Medium Risk - High Value,Loyalty reward
5208-HFSBT,Female,0,2,Month-to-month,55.05,102.75,,0.0,0.0,1.0,1,0-6,0,1.0,1,0.3464363763225262,Medium,Low,Medium Risk - Low Value,
5035-PGZXH,Female,0,56,One year,106.8,5914.4,,1.0,0.0,0.0,0,24+,1,1.0,0,0.09920386375470171,Low,High,Low Risk - High Value,Thank-you benefits
8695-WDYEA,Male,0,1,Month-to-month,51.25,51.25,,0.0,1.0,0.0,0,0-6,0,1.0,1,0.35300574832124104,Medium,Low,Medium Risk - Low Value,
6543-JXSOO,Female,0,23,One year,57.75,1282.85,,0.0,1.0,1.0,0,12-24,0,2.0,0,0.06340891586718363,Low,Low,Low Risk - Low Value,No immediate action
8016-ZMGMO,Female,1,66,One year,70.85,4738.85,,1.0,0.0,0.0,0,,1,1.0,0,0.07621096723614937,Low,High,Low Risk - High Value,Thank-you benefits
8605-ITULD,Female,0,1,Month-to-month,19.55,19.55,0.0,,,,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
3254-YRILK,Male,1,19,Month-to-month,88.2,1775.8,,1.0,0.0,0.0,1,12-24,1,1.0,1,0.5515564007595879,Medium,High,Medium Risk - High Value,Loyalty reward
6416-YJTTB,Male,0,11,Month-to-month,79.5,795.65,,0.0,1.0,0.0,0,6-12,1,1.0,1,0.6077972081713429,High,High,High Risk - High Value,Personal call + customized discount
2667-WYLWJ,Female,0,8,One year,19.75,145.0,0.0,,,,1,6-12,0,0.0,0,0.11453355964762069,Low,Low,Low Risk - Low Value,No immediate action
4472-VESGY,Female,0,52,Month-to-month,98.15,4993.4,,0.0,1.0,0.0,0,24+,1,1.0,1,0.32162133837932777,Medium,High,Medium Risk - High Value,Loyalty reward
3195-TQDZX,Male,0,3,Month-to-month,20.25,61.45,0.0,,,,0,0-6,0,0.0,1,0.36433734752185404,Medium,Low,Medium Risk - Low Value,
3128-YOVTD,Female,0,51,Month-to-month,79.15,4018.55,,0.0,1.0,0.0,0,24+,1,1.0,1,0.3279562758174847,Medium,High,Medium Risk - High Value,Loyalty reward
0529-ONKER,Male,1,15,Month-to-month,75.65,1146.65,,0.0,0.0,0.0,1,12-24,1,0.0,1,0.6057667498180974,High,High,High Risk - High Value,Personal call + customized discount
1728-CXQBE,Male,1,64,Month-to-month,94.25,6081.4,,0.0,0.0,0.0,0,,1,0.0,1,0.27171439268835557,Low,High,Low Risk - High Value,Thank-you benefits
7041-TXQJH,Female,0,37,Month-to-month,40.2,1478.85,,0.0,0.0,0.0,0,24+,0,0.0,1,0.17671453799685669,Low,Low,Low Risk - Low Value,No immediate action
5014-GSOUQ,Male,0,13,Two year,19.95,243.65,0.0,,,,0,12-24,0,0.0,0,0.10068062486845507,Low,Low,Low Risk - Low Value,No immediate action
5724-BIDBU,Male,0,49,One year,55.35,2633.95,,0.0,1.0,0.0,0,24+,0,1.0,0,0.0343340553736791,Low,Low,Low Risk - Low Value,No immediate action
0481-SUMCB,Female,1,45,One year,102.15,4735.35,,1.0,0.0,0.0,0,24+,1,1.0,0,0.13143408234900433,Low,High,Low Risk - High Value,Thank-you benefits
1769-GRUIK,Female,0,18,Month-to-month,71.1,1247.75,,0.0,0.0,0.0,0,12-24,1,0.0,1,0.5848922139413725,Medium,High,Medium Risk - High Value,Loyalty reward
5240-IJOQT,Male,1,1,Month-to-month,74.7,74.7,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.697195641935318,High,High,High Risk - High Value,Personal call + customized discount
8819-WFGGJ,Male,0,68,Two year,54.1,3794.5,,1.0,1.0,0.0,0,,0,2.0,0,0.018117633290835183,Low,Low,Low Risk - Low Value,No immediate action
7427-AUFPY,Male,0,54,Two year,19.65,1008.7,0.0,,,,0,24+,0,0.0,0,0.03311549187191302,Low,Low,Low Risk - Low Value,No immediate action
2811-POVEX,Female,1,23,Month-to-month,88.45,2130.55,,0.0,0.0,0.0,0,12-24,1,0.0,1,0.5494506136339956,Medium,High,Medium Risk - High Value,Loyalty reward
1092-GANHU,Male,0,17,Month-to-month,76.65,1313.55,,0.0,0.0,0.0,1,12-24,1,0.0,1,0.5918882950616459,Medium,High,Medium Risk - High Value,Loyalty reward
7898-PDWQE,Male,0,71,Two year,80.4,5727.15,,0.0,1.0,1.0,0,,1,2.0,0,0.060287053698047655,Low,High,Low Risk - High Value,Thank-you benefits
9972-EWRJS,Female,0,67,Two year,19.25,1372.9,0.0,,,,0,,0,0.0,0,0.022985967504544725,Low,Low,Low Risk - Low Value,No immediate action
9314-IJWSQ,Female,0,14,Month-to-month,84.8,1203.9,,1.0,0.0,0.0,0,12-24,1,1.0,1,0.5869568771054164,Medium,High,Medium Risk - High Value,Loyalty reward
